text_description,kbli_code,kbli_label,kbji_code,kbji_label
Aktivitas: bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Membantu suami bertani. Produk: Padi. Usaha: Pertanian padi milik sendiri.,01122,PERTANIAN PADI INBRIDA,9211,BURUH PERTANIAN
Aktivitas: Mengajar pelajaran Fisika. Produk: jasa pendidikan. Usaha: Honorer di MA Bahaur Hilir.,85220,PENDIDIKAN MENENGAH/ALIYAH SWASTA,2330,GURU PENDIDIKAN MENENGAH
Aktivitas: Bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6310,PETANI SUBSISTEN
"Aktivitas: Mengajar pelajaran matematika, ipa, bahasa indonesia, di MI Palangka Raya. Produk: Jasa Pendidikan. Usaha: Sekolah.",85121,PENDIDIKAN DASAR/IBTIDAIYAH SWASTA,2341,GURU SEKOLAH DASAR
Aktivitas: Bertani. Produk: padi. Usaha: pertanian Padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,9211,BURUH PERTANIAN
Aktivitas: Warung snack (sembako). Produk: Sembako. Usaha: Warung sembako di depan rumah sendiri.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: bertani. Produk: padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Memasukkan dan mengeluarkan buah sawit ke dalam pick up (Bongkar-muat). Produk: Jasa angkut Hasil Panen. Usaha: Perkebunan sawit di PT Menteng Kencana Mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Memotong rumput. Produk: jasa kebersihan. Usaha: Perkebunan sawit di PT. Menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Memotong rumput. Produk: Jasa Kebersihan. Usaha: Halaman/Tanah milik orang lain.,81210,AKTIVITAS KEBERSIHAN UMUM BANGUNAN,9129,TENAGA KEBERSIHAN LAINNYA
Aktivitas: Warung sembako dan es. Produk: Sembako. Usaha: Warung sembako di depan rumah.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menjual buah kelapa. Produk: Buah kelapa. Usaha: Kebun kelapa milik sendiri.,01261,PERKEBUNAN BUAH KELAPA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Melakukan pekerjaan tukang bangunan. Produk: Jasa konstruksi. Usaha: Bangunan/rumah milik orang lain.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Tukang ukur lahan (kalau ada yang berjual lahan) sekaligus melakukan pencatatan di kantor. Produk: jasa pelayanan pengukuran dan administrasi. Usaha: Di perkebunan sawit PT MENTENG Kencana Mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Bertani membantu suami. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,9211,BURUH PERTANIAN
Aktivitas: Bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: operator antar jemput karyawan. Produk: Jasa angkutan penumpang. Usaha: Perkebunan kelapa sawit di PT. Menteng kencana Mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,9211,BURUH PERTANIAN
Aktivitas: Bertani. Produk: Padi. Usaha: Pertanian padi di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6310,PETANI SUBSISTEN
Aktivitas: warung sembako. Produk: Sembako. Usaha: Warung sembako di rumah sendiri.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: mengantar kayu dengan truk/pick up (plasmen). Produk: Jasa Angkutan. Usaha: Perkebunan sawit di PT KLS.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
"Aktivitas: mencabut/memotong rumput, memberi pupuk pada tanaman/pohon sawit, dan melakukan perawatan di kebun/perusahaan sawit.. Produk: buah kelapa sawit. Usaha: bergerak di bidang perkebunan kelapa sawit DI PT KARYA LUHUR SEJATI (KLS).",01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
"Aktivitas: Menjual sembako dan makanan olahan. Produk: sembako, makanan olahan (nasi kuning, dll). Usaha: warung sembako & warung makan di rumah sendiri.",47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Menjaga mesin kompa di Tambang batu bara. Produk: Jasa Penjagaan barang/alat. Usaha: Tambang batu bara milik orang lain.,05100,PERTAMBANGAN BATU BARA,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Berjualan/Melayani pembeli ice cream. Produk: Jasa pelayanan. Usaha: Stand ice cream milik orang lain.,56103,KEDAI MAKANAN,9411,ASISTEN JURU MASAK
Aktivitas: Melakukan perawatan kebun sawit. Produk: Buah kelapa sawit. Usaha: Perkebunan sawit di PT Menteng Kencana Mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Mencari mas di tambang. Produk: emas. Usaha: Tambang Mas milik orang lain.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: melakukan pekerjaan Tukang bangunan. Produk: Jasa konstruksi. Usaha: Bangunan/rumah milik orang lain.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: memanen buah kelapa sawit. Produk: kelapa sawit. Usaha: perkebunan kelapa sawit di PT. Menteng Kencana Mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
"Aktivitas: MEMOTONG RUMPUT, MEMBERI PUPUK, DAN PERAWATAN POHON SAWIT. Produk: Buah kelapa sawit. Usaha: PERKEBUNAN KELAPA SAWIT DI PT. KLS.",01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Mengajar pelajaran Agama islam dan prakarya. Produk: jasa pendidikan. Usaha: SMP Sungai Batu.,85112,PENDIDIKAN MENENGAH PERTAMA/TSANAWIYAH PEMERINTAH,2330,GURU PENDIDIKAN MENENGAH
Aktivitas: Menjual bakar-bakaran dan es. Produk: makanan. Usaha: Warung makanan olahan di rumah sendiri/rumah orangtua.,10750,INDUSTRI MAKANAN DAN MASAKAN OLAHAN,7512,"PEMBUAT ROTI, KUE, DAN KEMBANG GULA"
"Aktivitas: melakukan perawatan di kebun sawit, seperti memupuk, memotong rumput, memelihara, dan lainnya.. Produk: BUAH KELAPA SAWIT. Usaha: PERKEBUNAN KELAPA SAWIT DI PT MENTENG KENCANA MAS.",01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Tukang bangunan. Produk: jasa konstruksi. Usaha: konstruksi rumah/barak milik orang lain.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Mencari mas di tambang. Produk: emas. Usaha: Tambang Mas milik orang lain di daerah pujon.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Melakukan perawatan kebun sawit. Produk: Buah kelapa sawit. Usaha: Perkebunan sawit di PT Menteng Kencana Mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: melakukan pekerjaan Tukang bangunan. Produk: Jasa Konstruksi. Usaha: Rumah/bangunan milik orang lain.,41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Mengajar pelajaran Agama Islam dan PPKN. Produk: jasa pendidikan. Usaha: Pendidikan di Sekolah Menengah Pertama.,85112,PENDIDIKAN MENENGAH PERTAMA/TSANAWIYAH PEMERINTAH,2330,GURU PENDIDIKAN MENENGAH
Aktivitas: Melayani pembeli di warung makan (karyawan). Produk: Jasa pelayanan. Usaha: Warung makan milik orang lain di palangka raya.,56102,RUMAH/WARUNG MAKAN,9411,ASISTEN JURU MASAK
"Aktivitas: mencabut/memotong rumput, memberi pupuk pada tanaman/pohon sawit, dan melakukan perawatan di kebun/perusahaan sawit.. Produk: BUAH KELAPA SAWIT. Usaha: PERKEBUNAN KELAPA SAWIT DI PT MENTENG KENCANA MAS.",01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
"Aktivitas: mencabut/memotong rumput, memberi pupuk pada tanaman/pohon sawit, dan melakukan perawatan di kebun/perusahaan sawit.. Produk: BUAH KELAPA SAWIT. Usaha: BERGERAK DI BIDANG PERKEBUNAN KELAPA SAWIT DI pt menteng kencana mas.",01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Menjual sembako. Produk: sembako. Usaha: Warung Sembako di Rumah sendiri.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Membantu menjaga warung sembako milik ibunya. Produk: Sembako. Usaha: Warung sembako Di rumah sendiri.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
Aktivitas: Membantu menjaga warung milik ibunya. Produk: Sembako. Usaha: Warung sembako.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5223,ASISTEN PENJUALAN TOKO
Aktivitas: menebang pohon sengon dengan gergaji. Produk: jasa gergaji kayu sengon di hutan. Usaha: penggergajian kayu hasil tanaman hutan rakyat (sengon).,02113,PEMANFAATAN KAYU HUTAN TANAMAN RAKYAT,6210,PEKERJA KEHUTANAN DAN YBDI
Aktivitas: mengoperasikan mesin pengolahan kayu sengon. Produk: kayu lapis (Plywood). Usaha: Operator mesin kayu di Pt.surya satria timur crop.,16211,INDUSTRI KAYU LAPIS,8172,OPERATOR MESIN PENGOLAHAN KAYU
Aktivitas: memanen padi di sawah milik sendiri. Produk: Padi. Usaha: Petani padi inbrida di sawah milik pribadi.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Mengerjakan pekerjaan administrasi pemerintahan di desa. Produk: Jasa pemerintahan. Usaha: Staf Pemerintah desa bahaur batu raya.,84119,KEGIATAN ADMINISTRASI PEMERINTAHAN LAINNYA,4110,TENAGA PERKANTORAN UMUM
Aktivitas: Mengemudi pick up kelapa sawit. Produk: Jasa angkutan kelapa sawit. Usaha: pekerja pertanian kelapa sawit di Pt.menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: memanen kelapa sawit. Produk: Kelapa sawit. Usaha: buruh pertanian kelapa sawit di Pt.Menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: menjual kelapa hasil pembelian pada orang lain (berdagang). Produk: kelapa. Usaha: perdagangan kelapa.,46202,PERDAGANGAN BESAR BUAH YANG MENGANDUNG MINYAK,5221,PEMILIK TOKO
Aktivitas: menjaga keamanan di perusahaan perkebunan kelapa sawit pt. menteng kencana mas. Produk: Jasa pengaman. Usaha: pekerja pertanian bagian keamanan di Pt.Menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Memanen kelapa sawit. Produk: Jasa panen kelapa sawit. Usaha: Buruh pertanian bagian pemanenan di Pt.menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Memanen padi. Produk: Padi. Usaha: pertanian padi inbridA di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Mengangkut kelapa sawit dari lahan ke pinggir jalan. Produk: Buah kelapa sawit. Usaha: Buruh pertanian bagian pengangkutan di Pt.menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Mencangkul dan membuat irigasi air di kebun kelapa milik sendiri. Produk: buah kelapa. Usaha: Pertanian kelapa milik pribadi atau orang tua.,01261,PERKEBUNAN BUAH KELAPA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Mengemudi pick up kelapa sawit. Produk: Jasa angkutan buah kelapa sawit. Usaha: Pekerja pengangkutan kelapa sawit di perusahaan perkebunan kelapa sawit Pt.menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
"Aktivitas: Melakukan pekerjaan tukang bangunan, membangun rumah. Produk: Jasa konstruksi rumah. Usaha: Buruh bangunan.",41011,KONSTRUKSI GEDUNG HUNIAN,9313,BURUH BANGUNAN
Aktivitas: Mencangkul dan membersihkan rumput di kebun kelapa. Produk: buah kelapa. Usaha: Pertanian kelapa di kebun milik sendiri.,01261,PERKEBUNAN BUAH KELAPA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: memanen padi di sawah milik sendiri. Produk: Padi. Usaha: Pertanian padi inbrida di sawah milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Penebang pohon sengon. Produk: Kayu sengon gelondongan. Usaha: Menebang Tanaman Kehutanan kayu sengon milik orang lain.,02113,PEMANFAATAN KAYU HUTAN TANAMAN RAKYAT,6210,PEKERJA KEHUTANAN DAN YBDI
Aktivitas: Pemupukan kelapa sawit. Produk: Petugas pemupukan Kelapa sawit. Usaha: buruh pertanian tanaman kelapa sawit di Pt.menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Memanen padi di sawah milik sendiri. Produk: Padi. Usaha: Pertanian padi inbridA milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: menambang emas. Produk: emas. Usaha: buruh di Tambang mas milik orang lain.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Memanen padi. Produk: Padi. Usaha: Pertanian padi milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: mengangkut buah kelapa sawit dari dalam kebun menuju pinggir jalan. Produk: Jasa tenaga angkut buah sawit. Usaha: buruh pertanian di Pt.menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Menambang emas. Produk: Emas dan puya. Usaha: Buruh di Pertambangan emas milik orang lain.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: menambang emas di hutan. Produk: Emas. Usaha: buruh di Tambang milik orang lain pemberi kerja.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: menambang emas. Produk: Emas dan puya. Usaha: buruh di Pertambangan emas milik orang lain.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Nelayan mencari ikan laut dan udang. Produk: Ikan laut dan udang. Usaha: penangkapan ikan di laut.,03111,PENANGKAPAN PISCES/IKAN BERSIRIP DI LAUT,6223,PEKERJA PERIKANAN TANGKAP DI LAUT DALAM
Aktivitas: Menambang emas di hutan. Produk: Emas. Usaha: buruh pertambangan emas.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: Petani kelapa sawit. Produk: Kelapa sawit. Usaha: Pertanian kebun kelapa sawit milik sendiri.,01262,PERKEBUNAN BUAH KELAPA SAWIT,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Memanen padi. Produk: Padi. Usaha: Petani padi milik sendiri.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
"Aktivitas: Menjual nasi kuning dan makanan lain di warung milik sendiri. Produk: nasi kuning, lontong. Usaha: Warung makan milik sendiri.",56102,RUMAH/WARUNG MAKAN,5120,JURU MASAK
Aktivitas: menambang mas di hutan. Produk: emas. Usaha: buruh di Tambang mas milik orang lain atau pemberi kerja.,07301,PERTAMBANGAN EMAS DAN PERAK,9311,BURUH PERTAMBANGAN DAN PENGGALIAN
Aktivitas: memanen padi. Produk: Padi. Usaha: Pertanian padi milik pribadi.,01122,PERTANIAN PADI INBRIDA,6111,PEKERJA PERTANIAN TANAMAN PANGAN DAN TANAMAN SEMUSIM
Aktivitas: Memanen kelapa sawit. Produk: Kelapa sawit. Usaha: Buruh pemanenan di PT.Menteng kencana mas.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
"Aktivitas: Nelayan/mencari ikan di sungai dengan cara pasang tempirai,bubu atau kalang. Produk: Ikan. Usaha: Perikanan.",03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan/mencari ikan di sungai dengan cara pasang tempirai atau kalang. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan/mencari ikan di sungai dengan caran pasang tempirai. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan/menangkap ikan disungai dengan cara pasang tempirai. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan/menangkap ikan disungai dengan cara masang tempirai dan kalang. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Menjaga warung sembako milik sendiri. Produk: Berbagai macam bahan pokok sepiti minyak goreng mie instan dll. Usaha: Warung sembako.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Nelayan/mencari ikan di sungai. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan/menangkap ikan disungai degan cara pasang kalang atau bubu. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
"Aktivitas: Membantu suami menjual ikan. Produk: Ikan haruan ,kapar,sepat,Toman dll. Usaha: Perikanan.",03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan ikan di sungai dengan cara pasang tempirai. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Warung sembako. Produk: Berbagai jenis bahan makan seperti minyak goreng mie instan gula pasir dll. Usaha: Warung sembako.,47112,"PERDAGANGAN ECERAN BERBAGAI MACAM BARANG YANG UTAMANYA MAKANAN, MINUMAN ATAU TEMBAKAU BUKAN DI MINIMARKET/SUPERMARKET/HYPERMARKET (TRADISIONAL)",5221,PEMILIK TOKO
Aktivitas: Nelayan/menangkap ikan di sungai dengan cara pasang tempirai. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: Nelayan/mencari ikan di sungai dengan cara pasang tempirai atau kalang. Produk: Ikan. Usaha: Perikanan.,03121,PENANGKAPAN PISCES/IKAN BERSIRIP DI PERAIRAN DARAT,6222,PEKERJA PERIKANAN TANGKAP DI PERAIRAN UMUM DAN PESISIR
Aktivitas: GURU SEKOLAH DASAR menjabat sebagai guru kelas DI SDN SEBAGAU MULYA. Produk: JASA PENDIDIKAN. Usaha: Jasa pendidikan.,85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
Aktivitas: Menyadap getah karet di kebun milik sendiri. Produk: Getah karet/lateks. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: BERJUALAN KEBAB DAN BURGER KELILING MENGUNAKAN MOBIL PRIBADI. Produk: Jasa penyediaan makan dan minum. Usaha: Penyediaan makan dan minum.,56104,PENYEDIAAN MAKANAN KELILING/TEMPAT TIDAK TETAP,5212,PEDAGANG MAKANAN KAKI LIMA
Aktivitas: Berjualan SAYUR DAN BUAH-BUAHAN KELILING MENGUNAKAN SEPEDA MOTOR. Produk: Jasa penyediaan sayur dan buah-buahan keliling. Usaha: Penyediaan sayur dan buah-buahan keliling.,47991,PERDAGANGAN ECERAN KELILING KOMODITI MAKANAN DARI HASIL PERTANIAN,5243,PEDAGANG RUMAH KE RUMAH
Aktivitas: Ketua rt 5 RW 06 DESA MEKAR JAYA. Produk: Jasa layanan masyarakat. Usaha: Layanan masyarakat.,84112,PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA,1113,KETUA ADAT DAN KEPALA WILAYAH
Aktivitas: Memanen buah kelapa sawit di kebun milik orang lain. Produk: Jasa panen buah kelapa sawit. Usaha: Jasa panen buah kelapa sawit.,01262,PERKEBUNAN BUAH KELAPA SAWIT,9211,BURUH PERTANIAN
Aktivitas: Menjadi BADAN PERMUSYAWARATAN DESA (BPD) DI DESA MEKAR JAYA. Produk: Jasa pemerintah. Usaha: Jasa pemerintahan.,84112,PENYELENGGARAAN PEMERINTAH NEGARA DAN KESEKRETARIATAN NEGARA,1113,KETUA ADAT DAN KEPALA WILAYAH
Aktivitas: Menyadap getah KARET di kebun milik sendiri. Produk: Getah karet/lateks. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Menyadap getah karet di kebun milik sendiri. Produk: Getah karet/lateks. Usaha: PERKEBUNAN KARET MILIK PRIBADI.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: MENYADAP GETAH KARET DI KEBUN MILIK SENDIRI. Produk: Getah karet/lateks. Usaha: Perkebunan karet milik pribadi.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: Menyadap getah karet di kebun milik sendiri. Produk: Getah karet/lateks. Usaha: Perkebunan karet milik sendiri.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6113,PEKERJA PERTANIAN TANAMAN KEBUN BIBIT DAN TANAMAN TAMAN
Aktivitas: MEMBANTU ORANG TUA BERJUALAN GORENGAN. Produk: Jasa penyedia makan dan minum. Usaha: Penyediaan makan dan minum.,56102,RUMAH/WARUNG MAKAN,9411,ASISTEN JURU MASAK
Aktivitas: Menyadap getah karet di kebun milik sendiri. Produk: GETAH KARET/LATEKS. Usaha: PERKEBUNAN KARET MILIK SENDIRI.,01291,PERKEBUNAN KARET DAN TANAMAN PENGHASIL GETAH LAINNYA,6112,PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK
Aktivitas: KEPALA SEKOLAH DI SDN PADURAN MULYA 1 DESA PADURAN MULYA. Produk: JASA PENDIDIKAN. Usaha: Jasa pendidikan.,85111,PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH,2341,GURU SEKOLAH DASAR
Aktivitas: Karyawan penanambang EMAS mengunakan mesin milik perorangan. Produk: Bijih emas. Usaha: Penambangan emas milik perorangan.,07301,PERTAMBANGAN EMAS DAN PERAK,8111,PEKERJA TAMBANG DAN PEKERJA PENGGALIAN
